label,repeat,method,split_seed,positive_count,sampled_count_total,pool_count_total,train_positive,train_reliable_negative,train_sampled,train_full_pool,eval_positive,eval_reliable_negative,sampling_probability_min,sampling_probability_median,sampling_probability_max,ipw_ess,roc_auc,average_precision,eval_positive_mean_score,full_pool_mean_score
Buttress,25,FullPool-nnPU,20286843,10,31,986,8,48,27,768,2,46,0.015109650790691376,0.030812565237283707,0.07982838898897171,21.66911506652832,0.8804347826086957,0.5769230769230769,0.97773277759552,0.4325321912765503
Buttress,26,PN-sampled,20287852,10,31,986,8,48,25,786,2,30,0.01566445641219616,0.03404642269015312,0.07982838898897171,20.016422271728516,0.85,0.2777777777777778,0.49732255935668945,0.40179622173309326
Buttress,26,Ignore,20287852,10,31,986,8,48,25,786,2,30,0.01566445641219616,0.03404642269015312,0.07982838898897171,20.016422271728516,0.9666666666666667,0.5833333333333333,0.5169788599014282,0.4715854823589325
Buttress,26,nnPU-sampled,20287852,10,31,986,8,48,25,786,2,30,0.01566445641219616,0.03404642269015312,0.07982838898897171,20.016422271728516,0.3,0.06477732793522267,0.8378494381904602,0.46270108222961426
Buttress,26,IPW-nnPU,20287852,10,31,986,8,48,25,786,2,30,0.01566445641219616,0.03404642269015312,0.07982838898897171,20.016422271728516,0.48333333333333334,0.08680555555555555,0.9028812646865845,0.447386771440506
Buttress,26,FullPool-nnPU,20287852,10,31,986,8,48,25,786,2,30,0.01566445641219616,0.03404642269015312,0.07982838898897171,20.016422271728516,0.48333333333333334,0.08596491228070174,0.9171179533004761,0.4505998194217682
Buttress,27,PN-sampled,20288861,10,31,986,8,48,25,779,2,40,0.015109650790691376,0.02896060049533844,0.07982838898897171,20.049766540527344,0.75,0.12916666666666665,0.49896636605262756,0.38647884130477905
Buttress,27,Ignore,20288861,10,31,986,8,48,25,779,2,40,0.015109650790691376,0.02896060049533844,0.07982838898897171,20.049766540527344,0.875,0.26666666666666666,0.523841381072998,0.4615407884120941
Buttress,27,nnPU-sampled,20288861,10,31,986,8,48,25,779,2,40,0.015109650790691376,0.02896060049533844,0.07982838898897171,20.049766540527344,0.4375,0.06512605042016806,0.8979884386062622,0.4450226128101349
Buttress,27,IPW-nnPU,20288861,10,31,986,8,48,25,779,2,40,0.015109650790691376,0.02896060049533844,0.07982838898897171,20.049766540527344,0.575,0.09698275862068965,0.922930121421814,0.4421587288379669
Buttress,27,FullPool-nnPU,20288861,10,31,986,8,48,25,779,2,40,0.015109650790691376,0.02896060049533844,0.07982838898897171,20.049766540527344,0.6125,0.11904761904761904,0.9345884323120117,0.4230341911315918
Buttress,28,PN-sampled,20289870,10,31,986,8,48,24,795,2,31,0.015109650790691376,0.040516939014196396,0.07982838898897171,18.41388702392578,0.967741935483871,0.5833333333333333,0.5470618009567261,0.40790632367134094
Buttress,28,Ignore,20289870,10,31,986,8,48,24,795,2,31,0.015109650790691376,0.040516939014196396,0.07982838898897171,18.41388702392578,0.935483870967742,0.41666666666666663,0.5447478294372559,0.4801761507987976
Buttress,28,nnPU-sampled,20289870,10,31,986,8,48,24,795,2,31,0.015109650790691376,0.040516939014196396,0.07982838898897171,18.41388702392578,0.8870967741935484,0.375,0.9666543006896973,0.4313300848007202
Buttress,28,IPW-nnPU,20289870,10,31,986,8,48,24,795,2,31,0.015109650790691376,0.040516939014196396,0.07982838898897171,18.41388702392578,0.935483870967742,0.6666666666666666,0.972530722618103,0.447519987821579
Buttress,28,FullPool-nnPU,20289870,10,31,986,8,48,24,795,2,31,0.015109650790691376,0.040516939014196396,0.07982838898897171,18.41388702392578,0.967741935483871,0.75,0.9749087691307068,0.43131816387176514
Buttress,29,PN-sampled,20290879,10,31,986,8,48,25,822,2,31,0.015109650790691376,0.030812565237283707,0.05929800868034363,20.244441986083984,0.7096774193548387,0.55,0.4836241602897644,0.386177122592926
Buttress,29,Ignore,20290879,10,31,986,8,48,25,822,2,31,0.015109650790691376,0.030812565237283707,0.05929800868034363,20.244441986083984,0.967741935483871,0.75,0.5178543329238892,0.47104716300964355
Buttress,29,nnPU-sampled,20290879,10,31,986,8,48,25,822,2,31,0.015109650790691376,0.030812565237283707,0.05929800868034363,20.244441986083984,0.6451612903225806,0.5416666666666666,0.7492440938949585,0.4196169972419739
Buttress,29,IPW-nnPU,20290879,10,31,986,8,48,25,822,2,31,0.015109650790691376,0.030812565237283707,0.05929800868034363,20.244441986083984,0.6774193548387097,0.5454545454545454,0.8746232986450195,0.4372597932815552
Buttress,29,FullPool-nnPU,20290879,10,31,986,8,48,25,822,2,31,0.015109650790691376,0.030812565237283707,0.05929800868034363,20.244441986083984,0.6774193548387097,0.5454545454545454,0.8927963972091675,0.4634118676185608
Pilaster,0,PN-sampled,20261594,11,33,1121,9,54,28,905,2,27,0.013874085620045662,0.04370627552270889,0.08278080821037292,22.46074867248535,1.0,1.0,0.6272035837173462,0.3198073208332062
Pilaster,0,Ignore,20261594,11,33,1121,9,54,28,905,2,27,0.013874085620045662,0.04370627552270889,0.08278080821037292,22.46074867248535,1.0,1.0,0.5810177326202393,0.3975723385810852
Pilaster,0,nnPU-sampled,20261594,11,33,1121,9,54,28,905,2,27,0.013874085620045662,0.04370627552270889,0.08278080821037292,22.46074867248535,0.9814814814814815,0.8333333333333333,0.9668996334075928,0.6027509570121765
Pilaster,0,IPW-nnPU,20261594,11,33,1121,9,54,28,905,2,27,0.013874085620045662,0.04370627552270889,0.08278080821037292,22.46074867248535,0.962962962962963,0.75,0.9630354046821594,0.5140661597251892
Pilaster,0,FullPool-nnPU,20261594,11,33,1121,9,54,28,905,2,27,0.013874085620045662,0.04370627552270889,0.08278080821037292,22.46074867248535,1.0,1.0,0.9781029224395752,0.44176140427589417
Pilaster,1,PN-sampled,20262603,11,33,1121,9,54,23,935,2,24,0.016106337308883667,0.03362192213535309,0.07253556698560715,19.593502044677734,1.0,1.0,0.6850947141647339,0.32290390133857727
Pilaster,1,Ignore,20262603,11,33,1121,9,54,23,935,2,24,0.016106337308883667,0.03362192213535309,0.07253556698560715,19.593502044677734,1.0,1.0,0.6488485336303711,0.4028545320034027
Pilaster,1,nnPU-sampled,20262603,11,33,1121,9,54,23,935,2,24,0.016106337308883667,0.03362192213535309,0.07253556698560715,19.593502044677734,0.9583333333333333,0.75,0.9612221717834473,0.5350528955459595
Pilaster,1,IPW-nnPU,20262603,11,33,1121,9,54,23,935,2,24,0.016106337308883667,0.03362192213535309,0.07253556698560715,19.593502044677734,0.9791666666666667,0.8333333333333333,0.9796242713928223,0.5508353114128113
Pilaster,1,FullPool-nnPU,20262603,11,33,1121,9,54,23,935,2,24,0.016106337308883667,0.03362192213535309,0.07253556698560715,19.593502044677734,0.9791666666666667,0.8333333333333333,0.9660181403160095,0.430984228849411
Pilaster,2,PN-sampled,20263612,11,33,1121,9,54,28,904,2,26,0.016106337308883667,0.04105927050113678,0.08278080821037292,23.386913299560547,0.7692307692307692,0.5714285714285714,0.5870517492294312,0.30977168679237366
Pilaster,2,Ignore,20263612,11,33,1121,9,54,28,904,2,26,0.016106337308883667,0.04105927050113678,0.08278080821037292,23.386913299560547,0.7692307692307692,0.5714285714285714,0.5670005679130554,0.3811223804950714
Pilaster,2,nnPU-sampled,20263612,11,33,1121,9,54,28,904,2,26,0.016106337308883667,0.04105927050113678,0.08278080821037292,23.386913299560547,0.6923076923076923,0.5555555555555556,0.8894702792167664,0.5444205403327942
Pilaster,2,IPW-nnPU,20263612,11,33,1121,9,54,28,904,2,26,0.016106337308883667,0.04105927050113678,0.08278080821037292,23.386913299560547,0.6923076923076923,0.5555555555555556,0.9109374284744263,0.5267637968063354
Pilaster,2,FullPool-nnPU,20263612,11,33,1121,9,54,28,904,2,26,0.016106337308883667,0.04105927050113678,0.08278080821037292,23.386913299560547,0.7115384615384616,0.5588235294117647,0.8979294300079346,0.44424667954444885
Pilaster,3,PN-sampled,20264621,11,33,1121,9,54,26,956,2,40,0.013874085620045662,0.034913454204797745,0.07253556698560715,21.593156814575195,0.775,0.55,0.5397434234619141,0.3109816610813141
Pilaster,3,Ignore,20264621,11,33,1121,9,54,26,956,2,40,0.013874085620045662,0.034913454204797745,0.07253556698560715,21.593156814575195,0.8,0.5555555555555556,0.5406336784362793,0.39159804582595825
Pilaster,3,nnPU-sampled,20264621,11,33,1121,9,54,26,956,2,40,0.013874085620045662,0.034913454204797745,0.07253556698560715,21.593156814575195,0.6875,0.16666666666666666,0.8985931873321533,0.5777900218963623
Pilaster,3,IPW-nnPU,20264621,11,33,1121,9,54,26,956,2,40,0.013874085620045662,0.034913454204797745,0.07253556698560715,21.593156814575195,0.65,0.12333333333333332,0.8825675249099731,0.4595121145248413
Pilaster,3,FullPool-nnPU,20264621,11,33,1121,9,54,26,956,2,40,0.013874085620045662,0.034913454204797745,0.07253556698560715,21.593156814575195,0.65,0.10597826086956522,0.8760945796966553,0.4358483850955963
Pilaster,4,PN-sampled,20265630,11,33,1121,9,54,29,926,2,28,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.7857142857142858,0.3269230769230769,0.4924706220626831,0.28929272294044495
Pilaster,4,Ignore,20265630,11,33,1121,9,54,29,926,2,28,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.8392857142857143,0.5909090909090909,0.508175790309906,0.37406134605407715
Pilaster,4,nnPU-sampled,20265630,11,33,1121,9,54,29,926,2,28,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.6785714285714286,0.2222222222222222,0.8816871643066406,0.5289431214332581
Pilaster,4,IPW-nnPU,20265630,11,33,1121,9,54,29,926,2,28,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.6607142857142857,0.1588235294117647,0.8864880800247192,0.45609429478645325
Pilaster,4,FullPool-nnPU,20265630,11,33,1121,9,54,29,926,2,28,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.6785714285714286,0.1625,0.8778048157691956,0.4442209303379059
Pilaster,5,PN-sampled,20266639,11,33,1121,9,54,27,845,2,29,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.6933454275131226,0.33944132924079895
Pilaster,5,Ignore,20266639,11,33,1121,9,54,27,845,2,29,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.6481419801712036,0.43160364031791687
Pilaster,5,nnPU-sampled,20266639,11,33,1121,9,54,27,845,2,29,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.9772597551345825,0.5781460404396057
Pilaster,5,IPW-nnPU,20266639,11,33,1121,9,54,27,845,2,29,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.9854490756988525,0.4955986440181732
Pilaster,5,FullPool-nnPU,20266639,11,33,1121,9,54,27,845,2,29,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.990920901298523,0.46624425053596497
Pilaster,6,PN-sampled,20267648,11,33,1121,9,54,29,892,2,34,0.013874085620045662,0.042979851365089417,0.08278080821037292,23.543703079223633,0.8235294117647058,0.5714285714285714,0.5519888401031494,0.31177714467048645
Pilaster,6,Ignore,20267648,11,33,1121,9,54,29,892,2,34,0.013874085620045662,0.042979851365089417,0.08278080821037292,23.543703079223633,0.8529411764705882,0.5833333333333334,0.5426648855209351,0.39676663279533386
Pilaster,6,nnPU-sampled,20267648,11,33,1121,9,54,29,892,2,34,0.013874085620045662,0.042979851365089417,0.08278080821037292,23.543703079223633,0.7352941176470589,0.55,0.9140610694885254,0.5982063412666321
Pilaster,6,IPW-nnPU,20267648,11,33,1121,9,54,29,892,2,34,0.013874085620045662,0.042979851365089417,0.08278080821037292,23.543703079223633,0.7205882352941176,0.5476190476190477,0.9013627767562866,0.5128147006034851
Pilaster,6,FullPool-nnPU,20267648,11,33,1121,9,54,29,892,2,34,0.013874085620045662,0.042979851365089417,0.08278080821037292,23.543703079223633,0.7205882352941176,0.5476190476190477,0.9023582935333252,0.43937593698501587
Pilaster,7,PN-sampled,20268657,11,33,1121,9,54,25,979,2,31,0.013874085620045662,0.03362192213535309,0.07253556698560715,20.995773315429688,0.9838709677419355,0.8333333333333333,0.6310847401618958,0.3244292140007019
Pilaster,7,Ignore,20268657,11,33,1121,9,54,25,979,2,31,0.013874085620045662,0.03362192213535309,0.07253556698560715,20.995773315429688,0.967741935483871,0.75,0.6027253866195679,0.40563565492630005
Pilaster,7,nnPU-sampled,20268657,11,33,1121,9,54,25,979,2,31,0.013874085620045662,0.03362192213535309,0.07253556698560715,20.995773315429688,0.8225806451612904,0.25757575757575757,0.944340705871582,0.5148557424545288
Pilaster,7,IPW-nnPU,20268657,11,33,1121,9,54,25,979,2,31,0.013874085620045662,0.03362192213535309,0.07253556698560715,20.995773315429688,0.8709677419354839,0.3611111111111111,0.9589557647705078,0.4707111418247223
Pilaster,7,FullPool-nnPU,20268657,11,33,1121,9,54,25,979,2,31,0.013874085620045662,0.03362192213535309,0.07253556698560715,20.995773315429688,0.8225806451612904,0.225,0.9420040845870972,0.41515982151031494
Pilaster,8,PN-sampled,20269666,11,33,1121,9,54,26,871,2,33,0.0184116642922163,0.04371481388807297,0.08278080821037292,21.996816635131836,1.0,1.0,0.7126970291137695,0.32535335421562195
Pilaster,8,Ignore,20269666,11,33,1121,9,54,26,871,2,33,0.0184116642922163,0.04371481388807297,0.08278080821037292,21.996816635131836,1.0,1.0,0.658775806427002,0.3978169858455658
Pilaster,8,nnPU-sampled,20269666,11,33,1121,9,54,26,871,2,33,0.0184116642922163,0.04371481388807297,0.08278080821037292,21.996816635131836,1.0,1.0,0.9726219177246094,0.5644343495368958
Pilaster,8,IPW-nnPU,20269666,11,33,1121,9,54,26,871,2,33,0.0184116642922163,0.04371481388807297,0.08278080821037292,21.996816635131836,0.9848484848484849,0.8333333333333333,0.9824806451797485,0.6062546968460083
Pilaster,8,FullPool-nnPU,20269666,11,33,1121,9,54,26,871,2,33,0.0184116642922163,0.04371481388807297,0.08278080821037292,21.996816635131836,1.0,1.0,0.984006941318512,0.4224526882171631
Pilaster,9,PN-sampled,20270675,11,33,1121,9,54,29,926,2,24,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.8958333333333333,0.6428571428571428,0.5017067193984985,0.2892683446407318
Pilaster,9,Ignore,20270675,11,33,1121,9,54,29,926,2,24,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.8958333333333333,0.6428571428571428,0.5149263143539429,0.36722448468208313
Pilaster,9,nnPU-sampled,20270675,11,33,1121,9,54,29,926,2,24,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.75,0.3269230769230769,0.8816871643066406,0.5289431214332581
Pilaster,9,IPW-nnPU,20270675,11,33,1121,9,54,29,926,2,24,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.7083333333333334,0.23809523809523808,0.8864880800247192,0.45609429478645325
Pilaster,9,FullPool-nnPU,20270675,11,33,1121,9,54,29,926,2,24,0.013874085620045662,0.036968979984521866,0.08278080821037292,23.727262496948242,0.7291666666666667,0.24358974358974358,0.8778048157691956,0.4442209303379059
Pilaster,10,PN-sampled,20271684,11,33,1121,9,54,26,857,2,29,0.016106337308883667,0.04298839345574379,0.08278080821037292,21.303119659423828,1.0,1.0,0.7278549671173096,0.3344821631908417
Pilaster,10,Ignore,20271684,11,33,1121,9,54,26,857,2,29,0.016106337308883667,0.04298839345574379,0.08278080821037292,21.303119659423828,1.0,1.0,0.6789307594299316,0.42279261350631714
Pilaster,10,nnPU-sampled,20271684,11,33,1121,9,54,26,857,2,29,0.016106337308883667,0.04298839345574379,0.08278080821037292,21.303119659423828,1.0,1.0,0.984071671962738,0.5476999878883362
Pilaster,10,IPW-nnPU,20271684,11,33,1121,9,54,26,857,2,29,0.016106337308883667,0.04298839345574379,0.08278080821037292,21.303119659423828,1.0,1.0,0.9865522384643555,0.5228050351142883
Pilaster,10,FullPool-nnPU,20271684,11,33,1121,9,54,26,857,2,29,0.016106337308883667,0.04298839345574379,0.08278080821037292,21.303119659423828,1.0,1.0,0.9870591163635254,0.4092763364315033
Pilaster,11,PN-sampled,20272693,11,33,1121,9,54,27,845,2,24,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.6823977828025818,0.33045169711112976
Pilaster,11,Ignore,20272693,11,33,1121,9,54,27,845,2,24,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.6317276954650879,0.4146781265735626
Pilaster,11,nnPU-sampled,20272693,11,33,1121,9,54,27,845,2,24,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.9772597551345825,0.5781460404396057
Pilaster,11,IPW-nnPU,20272693,11,33,1121,9,54,27,845,2,24,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.9854490756988525,0.4955986440181732
Pilaster,11,FullPool-nnPU,20272693,11,33,1121,9,54,27,845,2,24,0.013874085620045662,0.04299693554639816,0.08278080821037292,21.460281372070312,1.0,1.0,0.990920901298523,0.46624425053596497
Pilaster,12,PN-sampled,20273702,11,33,1121,9,54,28,918,2,31,0.013874085620045662,0.038053832948207855,0.08278080821037292,22.535869598388672,0.8387096774193549,0.5833333333333334,0.564666211605072,0.3217891454696655
Pilaster,12,Ignore,20273702,11,33,1121,9,54,28,918,2,31,0.013874085620045662,0.038053832948207855,0.08278080821037292,22.535869598388672,0.8387096774193549,0.5833333333333334,0.5486754179000854,0.40004757046699524
Pilaster,12,nnPU-sampled,20273702,11,33,1121,9,54,28,918,2,31,0.013874085620045662,0.038053832948207855,0.08278080821037292,22.535869598388672,0.6451612903225807,0.13596491228070173,0.8422640562057495,0.5295178294181824
Pilaster,12,IPW-nnPU,20273702,11,33,1121,9,54,28,918,2,31,0.013874085620045662,0.038053832948207855,0.08278080821037292,22.535869598388672,0.7903225806451613,0.5666666666666667,0.9073364734649658,0.4801725447177887
Pilaster,12,FullPool-nnPU,20273702,11,33,1121,9,54,28,918,2,31,0.013874085620045662,0.038053832948207855,0.08278080821037292,22.535869598388672,0.7903225806451613,0.5666666666666667,0.9098538756370544,0.45268622040748596
